Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:40:37,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:37,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:40:37,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
01/04/2026 01:40:37,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:37,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:37,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:37,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:37,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:37,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:37,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:37,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:37,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:37,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:37,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:37,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:37,System.Runtime,IL Bytes Jitted (B),Metric,519347
01/04/2026 01:40:37,System.Runtime,Number of Methods Jitted,Metric,6991
01/04/2026 01:40:37,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.40210000000001855
01/04/2026 01:40:38,System.Runtime,CPU Usage (%),Metric,0.06842282612893749
01/04/2026 01:40:38,System.Runtime,Working Set (MB),Metric,77.021184
01/04/2026 01:40:38,System.Runtime,GC Heap Size (MB),Metric,59.537368
01/04/2026 01:40:38,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:38,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:38,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:38,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:38,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:38,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:40:38,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:38,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,2
01/04/2026 01:40:38,System.Runtime,Allocation Rate (B / 1 sec),Rate,16272
01/04/2026 01:40:38,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:38,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:38,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:38,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:38,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:38,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:38,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:38,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:38,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:38,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:38,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:38,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:38,System.Runtime,IL Bytes Jitted (B),Metric,519439
01/04/2026 01:40:38,System.Runtime,Number of Methods Jitted,Metric,6992
01/04/2026 01:40:38,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.48939999999993233
01/04/2026 01:40:39,System.Runtime,CPU Usage (%),Metric,0.13680157994130424
01/04/2026 01:40:39,System.Runtime,Working Set (MB),Metric,77.676544
01/04/2026 01:40:39,System.Runtime,GC Heap Size (MB),Metric,59.537368
01/04/2026 01:40:39,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:39,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:39,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:39,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:39,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:39,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:40:39,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:39,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1
01/04/2026 01:40:39,System.Runtime,Allocation Rate (B / 1 sec),Rate,8176
01/04/2026 01:40:39,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:39,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:39,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:39,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:39,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:39,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:39,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:39,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:39,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:39,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:39,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:39,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:39,System.Runtime,IL Bytes Jitted (B),Metric,522418
01/04/2026 01:40:39,System.Runtime,Number of Methods Jitted,Metric,7011
01/04/2026 01:40:39,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,8.499900000000025
01/04/2026 01:40:40,System.Runtime,CPU Usage (%),Metric,0.010456538389802837
01/04/2026 01:40:40,System.Runtime,Working Set (MB),Metric,77.66016
01/04/2026 01:40:40,System.Runtime,GC Heap Size (MB),Metric,59.545544
01/04/2026 01:40:40,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:40,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:40,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:40,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:40,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:40,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:40,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:40,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:40,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:40,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:40,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:40,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:40,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:40,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:40,System.Runtime,IL Bytes Jitted (B),Metric,522437
01/04/2026 01:40:40,System.Runtime,Number of Methods Jitted,Metric,7012
01/04/2026 01:40:40,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.1834999999998672
01/04/2026 01:40:41,System.Runtime,CPU Usage (%),Metric,0.8022454431986079
01/04/2026 01:40:41,System.Runtime,Working Set (MB),Metric,85.164032
01/04/2026 01:40:41,System.Runtime,GC Heap Size (MB),Metric,61.578312
01/04/2026 01:40:41,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:41,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:41,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:41,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:41,System.Runtime,ThreadPool Thread Count,Metric,4
01/04/2026 01:40:41,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,2
01/04/2026 01:40:41,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:41,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,27
01/04/2026 01:40:41,System.Runtime,Allocation Rate (B / 1 sec),Rate,2027056
