Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:13:46,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:46,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:13:46,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:46,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:46,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:46,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:46,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:46,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:46,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:46,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:46,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:46,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:46,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:46,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:46,System.Runtime,IL Bytes Jitted (B),Metric,448955
01/04/2026 01:13:46,System.Runtime,Number of Methods Jitted,Metric,6432
01/04/2026 01:13:46,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,4.656499999999937
01/04/2026 01:13:47,System.Runtime,CPU Usage (%),Metric,0.01101419305332115
01/04/2026 01:13:47,System.Runtime,Working Set (MB),Metric,147.062784
01/04/2026 01:13:47,System.Runtime,GC Heap Size (MB),Metric,62.011616
01/04/2026 01:13:47,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:47,System.Runtime,ThreadPool Thread Count,Metric,4
01/04/2026 01:13:47,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:47,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:47,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:47,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:47,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:47,System.Runtime,% Time in GC since last GC (%),Metric,5
